                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     310                                      952                  6.0000000000000000E+000                  2.0000000000000000E-002                  5.5078939743444063E+007                  1.0447279241172721E+003                  1.6779612133222610E+004                  2.0223329932023942E+003                  5.3212744538492220E+000                 -3.9870808608392139E+000                  9.7533354319938735E-005                  5.1923130002480559E-017                  9.8049502064360372E-001                  2.0470252703781372E-004                  1.2723317918451361E-002                  3.1717930345641224E-004                  2.0850244238750371E-003                  5.9999188182919987E+000                  0.0000000000000000E+000                  3.4670928720660581E+000                  2.0928634136476262E-004                  2.4125391940564951E+000                  1.0759567421732516E-002                  2.8658404999794492E-002                  4.3686516149447581E-002                  1.2509977277406272E-002                  6.8722899481761757E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.0154263550960044E+004                  7.8777706081527635E+004                  2.9668303085888140E+007                  2.1244529852418118E+003                  2.1244529852418127E+003                  2.9184203691197411E-023                  1.4467235889494970E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.7381591488477102E+015                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20240918"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                              temperature                                 pressure                                     prad                                     pgas                                       pp                                      cno                                tri_alpha                                  opacity                               luminosity                                     logL                          gradT_sub_grada                          gradT_div_grada                          gradT_sub_gradr                          gradT_div_gradr 
                                       1                  5.9999188182919987E+000                  7.2601565898455878E-001                  4.2252445985184703E+000                 -9.2901883541234280E+000                  3.1093161201001718E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  1.6797498018028415E+004                  1.2862225522329804E+003                  2.0077432033194040E+002                  1.0854482319010401E+003                  7.5172362944724748E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2931322882127469E+000                  2.0223329932023942E+003                  3.3058526671815298E+000                 -9.1219697382965481E-002                  5.9873620020082063E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
                                       2                  5.9999188182889993E+000                  7.2600773245665207E-001                  4.2267821319108982E+000                 -9.2797543025076958E+000                  3.1204967907454151E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  1.6857071616970286E+004                  1.3197655591555690E+003                  2.0363775379998708E+002                  1.1161278053555818E+003                  7.7000311732895992E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3188094710637945E+000                  2.0223329932024237E+003                  3.3058526671815360E+000                 -9.0872367779243735E-002                  6.0106218087908703E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
                                       3                  5.9999188182819978E+000                  7.2598967443939388E-001                  4.2283080167718357E+000                 -9.2696387310796737E+000                  3.1313986910418188E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  1.6916402764836355E+004                  1.3533143628270752E+003                  2.0651986734192192E+002                  1.1467944954851532E+003                  7.8814891188947266E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3432011274094835E+000                  2.0223329932024233E+003                  3.3058526671815360E+000                 -8.9354936055843520E-002                  6.1138383565866572E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
                                       4                  5.9999188182789984E+000                  7.2598211272696411E-001                  4.2292192058898248E+000                 -9.2637175417279813E+000                  3.1378113287679401E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  1.6951932167350020E+004                  1.3734451774482222E+003                  2.0826034997698011E+002                  1.1651848274712422E+003                  7.9896839999473619E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3572005966593323E+000                  2.0223329932024233E+003                  3.3058526671815360E+000                 -8.8773069074657929E-002                  6.1548180038731037E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
                                       5                  5.9999188182759982E+000                  7.2597465302459752E-001                  4.2305795241485731E+000                 -9.2550339075466308E+000                  3.1472568108686252E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.7005113076637765E+004                  1.4036434741248338E+003                  2.1088605707608642E+002                  1.1927574170487474E+003                  8.1510476889937185E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.3773529856421720E+000                  2.0223329932024230E+003                  3.3058526671815356E+000                 -8.8243652842683956E-002                  6.1934408854050960E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
                                       6                  5.9999188182699985E+000                  7.2596002785238611E-001                  4.2329762711561125E+000                 -9.2401462603641704E+000                  3.1635598622119292E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  1.7099218863693135E+004                  1.4573365670068101E+003                  2.1559309885120649E+002                  1.2417434681556038E+003                  8.4353173018551712E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4108809745122866E+000                  2.0223329932024228E+003                  3.3058526671815356E+000                 -8.7312131104139934E-002                  6.2647596507184178E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
                                       7                  5.9999188182599985E+000                  7.2593647088590818E-001                  4.2359283790389517E+000                 -9.2224407121842962E+000                  3.1831181691911428E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.7215846392715899E+004                  1.5244674967712174E+003                  2.2153547792970605E+002                  1.3029320188415113E+003                  8.7863274920398939E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4491432406289046E+000                  2.0223329932024221E+003                  3.3058526671815356E+000                 -8.6057902805728226E-002                  6.3691966313284931E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
                                       8                  5.9999188182499976E+000                  7.2591385138175046E-001                  4.2381088690839865E+000                 -9.2097615837091951E+000                  3.1972326271263598E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.7302500445065663E+004                  1.5748261843948637E+003                  2.2602956366449999E+002                  1.3487966207303637E+003                  9.0466297724688986E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4754869771401373E+000                  2.0223329932024214E+003                  3.3058526671815356E+000                 -8.5112063611010341E-002                  6.4583644944988605E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
                                       9                  5.9999188182449990E+000                  7.2590286576701168E-001                  4.2402675974579358E+000                 -9.1975685581452105E+000                  3.2109041327438277E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  1.7388719323464447E+004                  1.6251899676312878E+003                  2.3056859871923953E+002                  1.3946213689120482E+003                  9.3042235806078449E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4997633804311601E+000                  2.0223329932024214E+003                  3.3058526671815356E+000                 -8.4756905510004310E-002                  6.4972323806108168E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
