                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     190                                      854                  6.0000000000000000E+000                  2.0000000000000000E-002                  4.3726568954871065E+005                  1.2355550720104360E+004                  1.7678167574434967E+004                  1.2014449329178626E+003                  3.6951374971325031E+000                 -4.6345621440389868E+000                  6.9967715135147912E-001                  7.5552558895489611E-006                  2.7999730459922723E-001                  1.5380221058055416E-003                  3.2384307820588275E-003                  9.3792896524090459E-003                  2.0850244238750366E-003                  5.9999188182919987E+000                  0.0000000000000000E+000                  4.1995178818361669E+000                  1.4878784655569956E-004                  1.6798352978441937E+000                  1.8168963038911384E-002                  8.9941206673409425E-003                  5.6280789801727536E-002                  1.2509977277406254E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9022196226563185E+004                  1.9095770357471704E+005                  4.9939191168091483E+007                  9.9087940918023071E+002                  9.9087940918023048E+002                  7.5985647069302692E-037                  6.3896400925469152E+001                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.3799055724502391E+013                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20240918"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                              temperature                                 pressure                                     prad                                     pgas                                       pp                                      cno                                tri_alpha                                  opacity                               luminosity                                     logL                          gradT_sub_grada                          gradT_div_grada                          gradT_sub_gradr                          gradT_div_gradr 
                                       1                  5.9999188182919987E+000                  5.6763060325450287E-001                  4.2486255377714626E+000                 -9.0773901468530465E+000                  3.3272674194503260E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  1.7726603787765096E+004                  2.1245522652044147E+003                  2.4901867697482888E+002                  1.8755335882295858E+003                  1.2270483860245568E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1022329921369218E+000                  1.2014449329178626E+003                  3.0797038701228847E+000                 -1.1340588784588032E-001                  5.4189405053313244E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
                                       2                  5.9999188182889993E+000                  5.6761610052265365E-001                  4.2525564854582543E+000                 -9.0513442036224863E+000                  3.3557999978106721E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  1.7887781670716820E+004                  2.2688197697071309E+003                  2.5819968741036706E+002                  2.0106200822967639E+003                  1.3028918614700389E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1888979272189104E+000                  1.2014449329176202E+003                  3.0797038701227968E+000                 -1.1265230351742045E-001                  5.4741352385583364E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
                                       3                  5.9999188182819978E+000                  5.6758422512685336E-001                  4.2575635426801126E+000                 -9.0202986589667837E+000                  3.3903033479599851E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  1.8095206462455259E+004                  2.4564240907335529E+003                  2.7038583813545750E+002                  2.1860382525980954E+003                  1.3994417518716654E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2880236393694604E+000                  1.2014449329176682E+003                  3.0797038701228141E+000                 -1.0966943488334996E-001                  5.7032986876173442E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
                                       4                  5.9999188182759982E+000                  5.6755878300966112E-001                  4.2609583945086582E+000                 -9.0004111367875055E+000                  3.4126847923342498E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  1.8237209811447774E+004                  2.5863350912400870E+003                  2.7897375516594974E+002                  2.3073613360741374E+003                  1.4650179632435825E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3488270577479922E+000                  1.2014449329177094E+003                  3.0797038701228292E+000                 -1.0781826653832702E-001                  5.8632677662448507E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
                                       5                  5.9999188182729979E+000                  5.6754662976826020E-001                  4.2631924974068545E+000                 -8.9878045114937866E+000                  3.4269911793870413E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  1.8331267604741835E+004                  2.6729521198880243E+003                  2.8477362261033477E+002                  2.3881784972776895E+003                  1.5081688381556182E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3859874140706250E+000                  1.2014449329177301E+003                  3.0797038701228368E+000                 -1.0711070483872107E-001                  5.9317690660028199E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
                                       6                  5.9999188182699985E+000                  5.6753482326099236E-001                  4.2652161669032553E+000                 -8.9766629682160684E+000                  3.4397051898600202E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  1.8416884603362934E+004                  2.7523596972806340E+003                  2.9013120243897805E+002                  2.4622284948416559E+003                  1.5473617391538729E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4179831689427376E+000                  1.2014449329177501E+003                  3.0797038701228439E+000                 -1.0652699988206996E-001                  5.9934872861206301E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
                                       7                  5.9999188182674983E+000                  5.6752523299297297E-001                  4.2670365039632259E+000                 -8.9668575183225130E+000                  3.4509500020563704E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  1.8494240629765518E+004                  2.8245547806847094E+003                  2.9503652634271117E+002                  2.5295182543419983E+003                  1.5826963968011164E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4454083019092367E+000                  1.2014449329177673E+003                  3.0797038701228501E+000                 -1.0611871982897034E-001                  6.0404927676549591E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
                                       8                  5.9999188182649981E+000                  5.6751585621256961E-001                  4.2688376697046939E+000                 -8.9573406052732185E+000                  3.4619119300817522E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  1.8571101759709556E+004                  2.8967560993664761E+003                  2.9997181382666503E+002                  2.5967842855398112E+003                  1.6177627474374775E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4713548340908043E+000                  1.2014449329177844E+003                  3.0797038701228563E+000                 -1.0577602260741953E-001                  6.0837553856922055E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
                                       9                  5.9999188182624987E+000                  5.6750668208745658E-001                  4.2706195412981023E+000                 -8.9480959319922970E+000                  3.4726048612685387E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002                  1.8647453862650524E+004                  2.9689635190874205E+003                  3.0493546382614090E+002                  2.6640280552612799E+003                  1.6525697633347007E-028                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4958949744626420E+000                  1.2014449329178015E+003                  3.0797038701228625E+000                 -1.0549126639579146E-001                  6.1236340325669214E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
