                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      90                                      569                  6.0000000000000000E+000                  2.0000000000000000E-002                  6.6877821244671566E+002                  1.1146304374111926E+002                  4.5517370284091903E+003                  6.7356296643373298E+002                  4.1733800425490976E+001                 -9.5284292768352596E+000                  6.9999999999999996E-001                  2.9797635251138038E-005                  2.7997020236474890E-001                  3.4468833607860789E-003                  1.0103427409336066E-003                  9.3805276451495410E-003                  2.0850244238750362E-003                  5.9999990727618098E+000                 -1.3335458837815023E-009                  4.1999993509332683E+000                  1.7878578387732285E-004                  1.6798209545894296E+000                  2.0681296968634581E-002                  6.0620555087732668E-003                  5.6283157172913767E-002                  1.2510144609935943E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1015732141557997E+006                  3.0159014003749347E+004                  8.9078517848592356E+007                  4.3414914397022455E-013                  4.3414914397022470E-013                  0.0000000000000000E+000                  1.7368843591176609E-014                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.1105035317108475E+010                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20240918"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                              temperature                                 pressure                                     prad                                     pgas                                       pp                                      cno                                tri_alpha                                  opacity                               luminosity                                     logL                          gradT_sub_grada                          gradT_div_grada                          gradT_sub_gradr                          gradT_div_gradr 
                                       1                  5.9999990727618098E+000                  1.6204879348834560E+000                  3.6581772089099194E+000                 -7.9623505762031250E+000                  3.4998250936460078E+000                  7.0000000000000029E-001                  2.7999999999999980E-001                  1.9999999999999907E-002                  4.5517375072043023E+003                  3.1610043511200306E+003                  1.0825266729217868E+000                  3.1599218244471090E+003                  1.5994276456520166E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9925137394616536E-002                  6.7356296643373298E+002                  2.8283782009446594E+000                 -2.6968826029667003E-001                  3.1674279527794091E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
                                       2                  5.9999990727588095E+000                  1.6204879341110929E+000                  3.6581773611877493E+000                 -7.9623495104200126E+000                  3.4998263116575714E+000                  7.0000000000000029E-001                  2.7999999999999980E-001                  1.9999999999999907E-002                  4.5517391031924153E+003                  3.1610132164070915E+003                  1.0825281911996825E+000                  3.1599306882158917E+003                  1.5994315711378481E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9925183850117177E-002                  6.7356296643334315E+002                  2.8283782009444081E+000                 -2.6968812298207945E-001                  3.1674314786761693E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
                                       3                  5.9999990727518089E+000                  1.6204879323088899E+000                  3.6581776505187644E+000                 -7.9623474854225185E+000                  3.4998286258922713E+000                  7.0000000000000029E-001                  2.7999999999999980E-001                  1.9999999999999907E-002                  4.5517421356042705E+003                  3.1610300606136593E+003                  1.0825310759648470E+000                  3.1599475295376947E+003                  1.5994390296227575E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9925272116196248E-002                  6.7356296643337043E+002                  2.8283782009444258E+000                 -2.6968748217310368E-001                  3.1674479330545968E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
                                       4                  5.9999990727398087E+000                  1.6204879292193883E+000                  3.6581781378158431E+000                 -7.9623440749176480E+000                  3.4998325235362442E+000                  7.0000000000000029E-001                  2.7999999999999980E-001                  1.9999999999999907E-002                  4.5517472428574838E+003                  3.1610584299012362E+003                  1.0825359345613641E+000                  3.1599758939666749E+003                  1.5994515912967291E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9925420774726973E-002                  6.7356296643341727E+002                  2.8283782009444560E+000                 -2.6968638363600966E-001                  3.1674761407500451E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
                                       5                  5.9999990727198069E+000                  1.6204879240702561E+000                  3.6581787469395683E+000                 -7.9623398118379329E+000                  3.4998373955422495E+000                  7.0000000000000029E-001                  2.7999999999999980E-001                  1.9999999999999907E-002                  4.5517536269569782E+003                  3.1610938915123738E+003                  1.0825420078613812E+000                  3.1600113495045125E+003                  1.5994672933387150E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9925606596770059E-002                  6.7356296643349538E+002                  2.8283782009445062E+000                 -2.6968455274800390E-001                  3.1675231533895376E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
                                       6                  5.9999990726998069E+000                  1.6204879189211749E+000                  3.6581795997157536E+000                 -7.9623338436208542E+000                  3.4998442162591634E+000                  7.0000000000000040E-001                  2.7999999999999980E-001                  1.9999999999999796E-002                  4.5517625647424366E+003                  3.1611435377703488E+003                  1.0825505105682562E+000                  3.1600609872597806E+003                  1.5994892761083243E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9925866745533764E-002                  6.7356296643357337E+002                  2.8283782009445564E+000                 -2.6968272186961750E-001                  3.1675701657785732E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
                                       7                  5.9999990726638073E+000                  1.6204879096529572E+000                  3.6581806961500107E+000                 -7.9623261703634025E+000                  3.4998529855956813E+000                  7.0000000000000040E-001                  2.7999999999999980E-001                  1.9999999999999796E-002                  4.5517740562877243E+003                  3.1612073686788531E+003                  1.0825614427951920E+000                  3.1601248072360577E+003                  1.5995175395072700E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9926201218930892E-002                  6.7356296643371388E+002                  2.8283782009446470E+000                 -2.6967942631180253E-001                  3.1676547874725636E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
                                       8                  5.9999990726278059E+000                  1.6204879003849033E+000                  3.6581822189849342E+000                 -7.9623155133638459E+000                  3.4998651649370380E+000                  7.0000000000000029E-001                  2.7999999999999980E-001                  1.9999999999999907E-002                  4.5517900169156783E+003                  3.1612960227260951E+003                  1.0825766267222423E+000                  3.1602134460993730E+003                  1.5995567939424812E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9926665758609061E-002                  6.7356296643385440E+002                  2.8283782009447376E+000                 -2.6967613078494990E-001                  3.1677394083603666E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
                                       9                  5.9999990725638046E+000                  1.6204878839087620E+000                  3.6581841682380585E+000                 -7.9623018729252237E+000                  3.4998807539979486E+000                  7.0000000000000029E-001                  2.7999999999999980E-001                  1.9999999999999907E-002                  4.5518104468570964E+003                  3.1614094999237213E+003                  1.0825960627031510E+000                  3.1603269038610183E+003                  1.5996070391069020E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9927260358044437E-002                  6.7356296643410428E+002                  2.8283782009448988E+000                 -2.6967027214445949E-001                  3.1678898435693537E-001                  0.0000000000000000E+000                  1.0000000000000000E+000 
