                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                    1300                                     1532                  2.0000000000000000E+000                  2.0000000000000000E-002                  1.0601899420857592E+009                  1.4010028112264128E+004                  4.3418001221308350E+003                  1.9869158941442794E+002                  2.4911693375346378E+001                  1.3666731870129754E+001                  0.0000000000000000E+000                  2.3823478980394009E-046                  9.8051615620339994E-001                  1.0920467205898303E-004                  1.2411403554630735E-002                  8.0098931311138393E-004                  2.0850244275425508E-003                  1.9849324045167973E+000                 -6.9733407959804873E-010                  1.1543981241011414E+000                  4.9779102263548564E-004                  7.9018444304268232E-001                  3.8298769911024786E-003                  7.9595664607958819E-003                  1.5830960625900753E-002                  4.1386325432409294E-003                  3.1439861818038550E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.8326103125394031E+005                  1.8745180130445486E+004                  9.9900172441454232E+007                  1.9730983636653960E+002                  1.9730983628564937E+002                  6.3373854585934587E-008                  1.3481787326303611E+001                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.3457050116365552E+016                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20240909"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.9849324045167973E+000                  1.3964032497594250E+000                  3.6376698863588577E+000                 -7.9435645274869149E+000                  3.4942193948687996E+000                  6.9110857793982794E-001                  2.8869981908769476E-001                  2.0191602972477352E-002                  1.6279790644107794E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.9849324045153085E+000                  1.3964032480336830E+000                  3.6376700424950799E+000                 -7.9435634348337292E+000                  3.4942206437760142E+000                  6.9110857793982794E-001                  2.8869981908769476E-001                  2.0191602972477352E-002                  1.6279831607129473E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.9849324045129126E+000                  1.3964032452563213E+000                  3.6376703024109740E+000                 -7.9435616159344535E+000                  3.4942227227873017E+000                  6.9110857793982783E-001                  2.8869981908769476E-001                  2.0191602972477352E-002                  1.6279899796982603E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.9849324045088421E+000                  1.3964032405375244E+000                  3.6376708555910460E+000                 -7.9435577448106471E+000                  3.4942271475086017E+000                  6.9110857793982794E-001                  2.8869981908769476E-001                  2.0191602972477352E-002                  1.6280044924916217E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.9849324044991501E+000                  1.3964032293023920E+000                  3.6376716627731271E+000                 -7.9435520963282107E+000                  3.4942336037822850E+000                  6.9110857793982794E-001                  2.8869981908769476E-001                  2.0191602972477352E-002                  1.6280256688117496E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.9849324044887602E+000                  1.3964032172584881E+000                  3.6376728049919653E+000                 -7.9435441035709973E+000                  3.4942427396204780E+000                  6.9110857793982794E-001                  2.8869981908769476E-001                  2.0191602972477352E-002                  1.6280556343548848E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.9849324044707328E+000                  1.3964031963617958E+000                  3.6376744645845003E+000                 -7.9435324909942135E+000                  3.4942560130427527E+000                  6.9110857793982794E-001                  2.8869981908769476E-001                  2.0191602972477352E-002                  1.6280991718997994E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.9849324044474721E+000                  1.3964031693990395E+000                  3.6376775403403725E+000                 -7.9435109706867113E+000                  3.4942806114290912E+000                  6.9110857793982794E-001                  2.8869981908769476E-001                  2.0191602972477352E-002                  1.6281798583071680E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.9849324043942140E+000                  1.3964031076685994E+000                  3.6376822389195413E+000                 -7.9434781002425421E+000                  3.4943181840034874E+000                  6.9110857793982794E-001                  2.8869981908769476E-001                  2.0191602972477352E-002                  1.6283031076686926E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.9849324043305856E+000                  1.3964030339234015E+000                  3.6376883208956152E+000                 -7.9434355591176988E+000                  3.4943668117050852E+000                  6.9110857793982794E-001                  2.8869981908769476E-001                  2.0191602972477352E-002                  1.6284626315788300E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
