                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     500                                     1439                  2.0000000000000000E+000                  2.0000000000000000E-002                  1.0293113675840468E+009                  9.5098849286332712E+004                  4.6929002127776630E+003                  6.5894478061322843E+001                  1.2279905723738567E+001                  7.4411815898465070E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8051616178170709E-001                  1.0920067695625674E-004                  1.2411403556950680E-002                  8.0098773090163627E-004                  2.0850244242286067E-003                  1.9930298858673281E+000                 -1.1292166984575136E-010                  1.1930608172548760E+000                  5.0940717259131605E-004                  7.5940808420339678E-001                  3.9023359499943695E-003                  7.6007330566728974E-003                  1.6266967283221592E-002                  4.1555159895497263E-003                  2.5569726635458428E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0506522177774779E+005                  1.1560176779085708E+005                  3.0245779988007051E+008                  6.5332290927902619E+001                  6.5332290923215680E+001                  2.7442155347240492E-009                  4.4610516899836865E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.2482596413670316E+016                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20240909"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.9930298858673281E+000                  1.0891950326180737E+000                  3.6714418037243783E+000                 -7.6528669506606359E+000                  3.8186809963145065E+000                  6.9110857794085323E-001                  2.8869981908666947E-001                  2.0191602972477352E-002                  3.1796684166210763E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.9930298858658335E+000                  1.0891950252105806E+000                  3.6714430666903715E+000                 -7.6528581117356991E+000                  3.8186910989158753E+000                  6.9110857794085323E-001                  2.8869981908666947E-001                  2.0191602972477352E-002                  3.1797331403689262E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.9930298858634277E+000                  1.0891950132893871E+000                  3.6714451691320731E+000                 -7.6528433983756239E+000                  3.8187079159005872E+000                  6.9110857794085323E-001                  2.8869981908666947E-001                  2.0191602972477352E-002                  3.1798408830686971E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.9930298858593405E+000                  1.0891949930356173E+000                  3.6714496438184510E+000                 -7.6528120861975717E+000                  3.8187437052838011E+000                  6.9110857794085323E-001                  2.8869981908666947E-001                  2.0191602972477352E-002                  3.1800701874146649E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.9930298858496092E+000                  1.0891949448158187E+000                  3.6714561733407671E+000                 -7.6527664024112392E+000                  3.8187959222709762E+000                  6.9110857794085323E-001                  2.8869981908666947E-001                  2.0191602972477352E-002                  3.1804047671290065E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.9930298858391768E+000                  1.0891948931296145E+000                  3.6714654133475007E+000                 -7.6527017682590888E+000                  3.8188698016409770E+000                  6.9110857794085323E-001                  2.8869981908666947E-001                  2.0191602972477352E-002                  3.1808781960030608E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.9930298858210760E+000                  1.0891948034634951E+000                  3.6714788394254207E+000                 -7.6526078824376427E+000                  3.8189771211248020E+000                  6.9110857794085323E-001                  2.8869981908666947E-001                  2.0191602972477352E-002                  3.1815660115266193E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.9930298857977202E+000                  1.0891946877902030E+000                  3.6715037238412656E+000                 -7.6524339570873412E+000                  3.8191759449837641E+000                  6.9110857794085323E-001                  2.8869981908666947E-001                  2.0191602972477352E-002                  3.1828405964764241E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.9930298857442450E+000                  1.0891944230522588E+000                  3.6715417442484473E+000                 -7.6521684607938800E+000                  3.8194794833169721E+000                  6.9110857794085323E-001                  2.8869981908666947E-001                  2.0191602972477352E-002                  3.1847872296655294E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
