                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                       1                                      472                  1.5000000000000000E+001                  2.0000000000000000E-002                  1.0000000000000001E-005                  1.0000000000000001E-005                  4.1474249301200243E+003                  9.0282874438970430E+003                  1.8403430354185315E+002                 -1.1964771551551749E+001                  7.0000000000000007E-001                  2.9797635251138479E-005                  2.7997020236474890E-001                  3.4468833607861379E-003                  1.0103427409336068E-003                  9.3805276451495445E-003                  2.0850244238750366E-003                  1.5000000000000002E+001                  0.0000000000000000E+000                  1.0500000000000000E+001                  4.4696452876707732E-004                  4.1995530354712329E+000                  5.1703250411792037E-002                  1.5155141114004107E-002                  1.4070791467724322E-001                  3.1275366358125542E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.4514836328836223E+006                  3.1890348597685202E+003                  1.6614446641416727E+007                  1.4223258635588130E-017                  1.4223258635588130E-017                  0.0000000000000000E+000                  5.6902447196942818E-019                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.1557600000000002E+002                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20240909"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.5000000000000002E+001                  2.2648987819790469E+000                  3.6177785383372392E+000                 -8.3918867575897220E+000                  3.0300257479119184E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9483190461621642E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4999999999985002E+001                  2.2648987818579598E+000                  3.6177785771051814E+000                 -8.3918864862701898E+000                  3.0300260579473464E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9483227625228025E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4999999999869484E+001                  2.2648987809254582E+000                  3.6177786886206693E+000                 -8.3918857058247998E+000                  3.0300269497585193E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  5.9483334525753186E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4999999999609571E+001                  2.2648987788273285E+000                  3.6177788944957014E+000                 -8.3918842650076098E+000                  3.0300285961743656E+000                  7.0000000000000007E-001                  2.7999999999999992E-001                  2.0000000000000018E-002                  5.9483531880379241E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4999999999176381E+001                  2.2648987753304581E+000                  3.6177793319810938E+000                 -8.3918812032926589E+000                  3.0300320947874360E+000                  7.0000000000000018E-001                  2.7999999999999992E-001                  1.9999999999999907E-002                  5.9483951258178159E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4999999998136728E+001                  2.2648987669380305E+000                  3.6177801898003059E+000                 -8.3918752000161216E+000                  3.0300389547317756E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9484773564375802E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4999999996288457E+001                  2.2648987520183601E+000                  3.6177818368289061E+000                 -8.3918636740431900E+000                  3.0300521255229853E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9486352380578900E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4999999992591913E+001                  2.2648987221798094E+000                  3.6177851309492128E+000                 -8.3918406233529517E+000                  3.0300784659144000E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9489509966696912E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4999999985198823E+001                  2.2648986625058587E+000                  3.6177917194422267E+000                 -8.3917945269942340E+000                  3.0301311419339356E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9495824953785355E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.4999999970412647E+001                  2.2648985431705477E+000                  3.6178048974376069E+000                 -8.3917023543582570E+000                  3.0302364749251383E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9508454187361988E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.4999999940840294E+001                  2.2648983045502775E+000                  3.6178312574638460E+000                 -8.3915180893671959E+000                  3.0304470647590076E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.9533709692090713E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
