                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      50                                      662                  2.0000000000000000E+000                  2.0000000000000000E-002                  4.5497190750010669E-001                  7.5836984583351114E-002                  4.9506792044918247E+003                  1.2075673812589260E+001                  4.7236670236469820E+000                 -5.8156226859534330E+000                  6.9999999999999996E-001                  2.9797635251182599E-005                  2.7997020236474895E-001                  3.4468833607860798E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  1.9999999999963669E+000                 -7.9858060511204747E-012                  1.3999999999974564E+000                  5.9595270502174257E-005                  5.5994040472848050E-001                  6.8937667215596349E-003                  2.0206854818635416E-003                  1.8761055290264998E-002                  4.1700488477424951E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2654241432986673E+004                  1.6513922801328429E+006                  1.6562222788026168E+009                  5.0499168358019336E-007                  5.0499168358019326E-007                  0.0000000000000000E+000                  2.0203741481435244E-008                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4357821468125368E+007                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20240909"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.9999999999963669E+000                  6.7427927613676719E-001                  3.6946700866531601E+000                 -7.2326762898114465E+000                  4.2657851981278530E+000                  7.0000000000000029E-001                  2.7999999999999992E-001                  1.9999999999999796E-002                  8.5852699261387662E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.9999999999953666E+000                  6.7427924305011322E-001                  3.6946806889530723E+000                 -7.2326021070030961E+000                  4.2658699968686822E+000                  7.0000000000000029E-001                  2.7999999999999986E-001                  1.9999999999999796E-002                  8.5867368619722573E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.9999999999943667E+000                  6.7427920996910173E-001                  3.6946975877470134E+000                 -7.2324839137238124E+000                  4.2660051106897843E+000                  7.0000000000000040E-001                  2.7999999999999986E-001                  1.9999999999999796E-002                  8.5890746054376914E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.9999999999921791E+000                  6.7427913762405478E-001                  3.6947207868428515E+000                 -7.2323217606719359E+000                  4.2661904927396526E+000                  7.0000000000000040E-001                  2.7999999999999986E-001                  1.9999999999999796E-002                  8.5922828644249318E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.9999999999899913E+000                  6.7427906530597814E-001                  3.6947555917750461E+000                 -7.2320786855776795E+000                  4.2664684177117822E+000                  7.0000000000000040E-001                  2.7999999999999986E-001                  1.9999999999999796E-002                  8.5970944414593179E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.9999999999856166E+000                  6.7427892075064644E-001                  3.6948086487301919E+000                 -7.2317086476922636E+000                  4.2668915812877861E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  8.6044243717085303E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.9999999999799916E+000                  6.7427873505187264E-001                  3.6948683679668624E+000                 -7.2312928771051368E+000                  4.2673671487945626E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  8.6126676594390766E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.9999999999743665E+000                  6.7427854953055399E-001                  3.6949646260419855E+000                 -7.2306241612852951E+000                  4.2681322485101640E+000                  6.9999999999999996E-001                  2.8000000000000025E-001                  1.9999999999999796E-002                  8.6259425439873982E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.9999999999618663E+000                  6.7427813789441893E-001                  3.6950975475438605E+000                 -7.2297041509415720E+000                  4.2691853555764565E+000                  6.9999999999999984E-001                  2.8000000000000030E-001                  1.9999999999999796E-002                  8.6442394031233395E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.9999999999493665E+000                  6.7427772712820599E-001                  3.6952971330732391E+000                 -7.2283291083618071E+000                  4.2707602494622900E+000                  6.9999999999999996E-001                  2.8000000000000030E-001                  1.9999999999999796E-002                  8.6716581757100220E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.9999999999243665E+000                  6.7427690818928565E-001                  3.6956971437417092E+000                 -7.2255968806908362E+000                  4.2738930303983942E+000                  7.0000000000000018E-001                  2.7999999999999997E-001                  1.9999999999999796E-002                  8.7263980301858612E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.9999999998743665E+000                  6.7427528056954245E-001                  3.6965004911705379E+000                 -7.2202026927311298E+000                  4.2800916939767166E+000                  7.0000000000000029E-001                  2.7999999999999992E-001                  1.9999999999999796E-002                  8.8354866741064235E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.9999999997743665E+000                  6.7427206545817209E-001                  3.6977158541744375E+000                 -7.2122843939000401E+000                  4.2892271619536668E+000                  7.0000000000000051E-001                  2.7999999999999969E-001                  1.9999999999999796E-002                  8.9980966486757838E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.9999999996493665E+000                  6.7426811908202444E-001                  3.6990801730193072E+000                 -7.2037204018020855E+000                  4.2991576285331456E+000                  7.0000000000000051E-001                  2.7999999999999969E-001                  1.9999999999999796E-002                  9.1773373613257189E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.9999999995243662E+000                  6.7426424965902021E-001                  3.7011449855103424E+000                 -7.1913056603049776E+000                  4.3136406437469201E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  9.4435318103683923E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  1.9999999992743664E+000                  6.7425672860775110E-001                  3.7039511177510898E+000                 -7.1755269293306583E+000                  4.3322305967699739E+000                  7.0000000000000029E-001                  2.7999999999999986E-001                  1.9999999999999796E-002                  9.7930295641983129E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  1.9999999990243664E+000                  6.7424947553590731E-001                  3.7068049242626788E+000                 -7.1605583102347001E+000                  4.3500585310027731E+000                  7.0000000000000029E-001                  2.7999999999999997E-001                  1.9999999999999796E-002                  1.0136532980459921E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  1.9999999987743662E+000                  6.7424246784801101E-001                  3.7097035402468705E+000                 -7.1463368447083973E+000                  4.3671844730448548E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  1.0474047259901589E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  1.9999999985243664E+000                  6.7423568559525437E-001                  3.7126443423811550E+000                 -7.1328066530063774E+000                  4.3836616248745992E+000                  6.9999999999999996E-001                  2.8000000000000025E-001                  1.9999999999999796E-002                  1.0805583552060618E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.9999999982743661E+000                  6.7422911107883554E-001                  3.7171082361336967E+000                 -7.1136790115468305E+000                  4.4072627744900119E+000                  6.9999999999999996E-001                  2.8000000000000025E-001                  1.9999999999999796E-002                  1.1292261216583469E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  1.9999999977743663E+000                  6.7421652776857188E-001                  3.7220798510167565E+000                 -7.0944603132192787E+000                  4.4314642330355154E+000                  6.9999999999999996E-001                  2.8000000000000025E-001                  1.9999999999999796E-002                  1.1803336798036527E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  1.9999999974618661E+000                  6.7420900311715048E-001                  3.7259532127548560E+000                 -7.0806013510607109E+000                  4.4492054314612295E+000                  6.9999999999999984E-001                  2.8000000000000036E-001                  1.9999999999999796E-002                  1.2186179543274371E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  1.9999999971493660E+000                  6.7420171442438936E-001                  3.7298802901088015E+000                 -7.0674916878936545E+000                  4.4662513677545386E+000                  6.9999999999999973E-001                  2.8000000000000053E-001                  1.9999999999999796E-002                  1.2559747153491132E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
